score,review,date
4.0, 庵野監督がエヴァンゲリオンの新作がどうにもならならなくて、ゴジラに逃げた結果の作品じゃないかと邪推したくなるほど、ビジュアル的に似ている面がある。音楽は鷺巣詩郎で、対策チームが動き出す場面の音楽はまんまエヴァンゲリオンである。ストーリーは1984年版のゴジラとほぼ同じ。では、面白くないのかというと、すこぶる面白いのだ。会議のシーンがやたらに多いのだが、それがいちいち面白い。ゴジラ自体はゴジラであるかないかのギリギリのラインまで改変されている。いろいろと突っ込みどころはあるかもしれないが、説教くさい文明批判、対ゴジラの超兵器、常にゴジラ被害の中心にいる不自然なカップルが解消されただけでも大きな進歩だと言える。,2016/07/29
4.2,「シン・ゴジラ」これは、まさしく庵野秀明の“ゴジラ”やればできるじゃん！日本！ゴジラのフォルム、暴れる姿、カッコイイ！最終形態のゴジラが東京を荒らす絶望感がハンパなかった（（（（゜д゜；））））ゴジラが米軍の戦闘機を破壊するところが割と好き！果たして、日本はゴジラを止めることができるのか！IMAXで観るのを薦めます！2016.08.13 2回目↓安心して観られたから、純粋に楽しめた！最高！ヤシオリ作戦　2016.09.09 3回目(IMAX)↓３回映画館で観たから思い残すことは無い！よし、満足した！「シン・ゴジラ」のサントラを聴きながら帰るの最高！2017.04.09 4回目(Blu-ray)↓新しい発見がちょくちょくあった！2017.11.12 5回目(地上波)シン・ゴジラ2020/12/31 6回目(配信)ゴジラ全シリーズ半年以上かけて制覇！,2016/07/29
5.0,とりあえず庵野に｢絶対ゴジラの面汚して終わる｣って思ってたこと謝りたい(笑)ガチのゴジラだった初代から続く絶望感を今までのゴジラを超えることで表現できてた。ほんとに作ってありがとう。,2016/07/29
5.0,巨大な虚構を打ち負かす為に、我が国の最古の虚構を模した作戦で挑む。背後に迫る現実的なあの手段はしかし、この国にとっては最も避けたい手段だ。蘭堂と赤坂の静かな対比が効いている。小さな虚構と現実の戦いが幾重にも重なって作られている。どんな状況下でも常に理想や希望を持って事態に臨もうと全力を尽くす蘭堂の姿からは、現実世界に虚構で勝負を挑むクリエイター達の魂が窺えた。クシナダヒメにされかけた国を救う手立ては蘭堂や巨災対メンバー、自衛隊、政府、日本のあらゆる素戔嗚達に託された。素晴らしいクライマックス。ネタバレを避けるために意味不明な文章になってしまったけど、観て損はない。,2016/07/29
4.0,これぞ正に真のゴジラ映画。ゴジラの名を語るに相応しい作品でした。世界で通用するかは微妙ですが邦画として、1つの映画作品としての完成度はかなり高いです。ゴジラ映画としてもトップ1、2を争うクオリティだと思います。子供騙しさを感じさせず全ての行動や説明に説得力があり今までのゴジラ映画のようなバカバカしさがありません。また、映像もどのシーンでも本物のように見えるクオリティの高さなのでその点も違和感なく見られます。そして、今までのゴジラ映画のようにSF感満載の超兵器や特殊部隊も出てきませんし登場するのは現実に実在する組織や兵器が全てでゴジラの設定や対策も現実世界で想像できるような科学的な設定になっているので世界観にリアリティがあります。日常を映したシーンでは今の技術で撮られ、作られているはずなのになぜかフィルム映画のようなノスタルジーを感じるのが不思議でなりませんでした。ゴジラの造形もどの形態も恐ろしさ、不気味さ、愛らしさを忘れておらず最高です。ゴジラの巨大感、スケール感はCGにも関わらず庵野監督は誰よりも見せ方が優れています。ギャレゴジと違ってゴジラの熱線も大迫力で納得の破壊力です。実写版キューティーハニーなど過去の庵野秀明実写監督作が嘘のような技術力の高さでした。エンディングは過去のゴジラ映画の代表的な音楽のメドレーというシンプルなものでVSデストロイアのように余韻があります。ラストシーンはゴジラ映画恒例の様式美（笑）あと3回見ても飽きそうにない出来になっているので非常におすすめです。,2016/07/29
4.8,最高ですまさに日本vsゴジラやはりゴジラは日本版に限るすごくリアルな政治描写が面白い庵野節全開でエヴァ好きならさらに楽しめるはずあと個人的に今回のゴジラのデザインはかなり好き、大きさはもちろん絶妙な気持ち悪さ、最高ですそしてラスト、あれはいったい.......？,2016/07/29
5.0,今一度、劇場で邦画ゴジラを観賞できる事にまずは感謝。感謝するほかない。今回のゴジラは2014年版と同様にフルCGだけど描写のベクトルが全く違ってるから、そういう意味では2014年版も観ておくと楽しめるかも。（マグロばっかり食ってる奴の事は知らない）そしてニッポン対ゴジラの煽りに違いなし！日本が一丸となり、まるで日本全体が光の巨人となり戦っているかの様な印象を受けた。vsシリーズだったのか…。それにしても…と。ゴジラという災害を前に騒然とする都民の姿や、避難所での様子は先日の熊本地震を体験した者としては生々しく映り、身震いしたものです。今回はあっ！と驚くシーンが多いと思うので、未見の方がネタバレを踏まれません事を祈らせて頂きます。石原さとみさんは、石原さとみさんではなくパタースンさんだと思って観るのぢゃ！,2016/07/29
4.6,庵野ゴジラ、悪くはなかったかなと思います、メッセージもあってただの怪獣映画じゃないんだぞといった感じがしっかりしていました。ただ思うのは詰め込みすぎたかなということ、キャスト数もさながら、上映時間は長いですけど物事の展開も早かった気がしますあとギャグシーンがあまり笑えなかった、休息ももちろんありがたいんですが入れどころミスると真面目な雰囲気が壊れるだけになってるのかなと。ただまあ点数は高めにしました、新しいゴジラのデザイン、見方、とても楽しかったし何よりも出現カットが多い。よかった。,2016/07/29
4.1,日本のゴジラ！ミニチュア感も好き政治的にどう立ち向かうのかのストーリー各々が精一杯やってもこうなる。エヴァがいつ出てくるのかと、、、,2016/07/29
4.3,やっぱり日本版ゴジラが1番楽しめる！所々庵野さんだからエヴァ感が出てたけど、エヴァも好きだからファンサービスとしては良かったかな〜武器が割と地味なところとかリアリティがあるし、日本人特有の空気感を大事にしてるのが好印象。,2016/07/29
3.5,圧倒的なゴジラの迫力と緊迫したストーリーで、最初から最後まで飽きることなく鑑賞することができました。(ゴジラの倒し方は地味でしたが…)往年のゴジラファンでも十分満足できる作品になっているのではないでしょうか。形式主義の政府、原子力と放射線、自衛隊の取り扱いなど、政治的な意図が作品に込められていたように感じられました。,2016/07/29
4.0,期待してなかったが思いの外面白かった。最高のB級感！庵野さんが好き勝手作った感じがしていい。長谷川さんかっこいい。,2016/07/29
4.3,面白かった。日本人が好きな人が日本のために作った、ってことなのかな。奇をてらう事なく、ストレートにストーリーが流れて行く感じ。,2016/07/29
4.7,『岡本喜八東京に現わる』　これは岡本喜八監督が作った「ゴジラ」か。「激動の平成史 東京決戦」か。テンポの早い編集、慎重になりすぎるあまり愚かに見える上官とそれにより強調される部下の勇姿。それでいてフラットに人物を描くジャーナリズム的な視点。実に、岡本喜八監督作を敬愛し、「沖縄決戦」に至っては『100回以上観た』と明言する庵野秀明氏の映像作家としての『好きにやった』結果が垣間見え、以下中略　笑って、泣いた。それでいいじゃないか、と。　冒頭のロゴから、現代によみがえった『明るく楽しい東宝映画』なオールスタームービーとして、また日本が日本を鼓舞するとても現代的なフィクションとして、今作に強く心を動かされた次第であります。----------------------------　変事においては、首相官邸のエレベーター内が面白い。日常にゴジラという非日常が現れることにより生じる『笑い』。しばしば、笑いは『裏切り』『緊張と緩和』と言うが、今作の冒頭のやり取りはまさにそれである。ゴジラ（ボケ）と政治家（ツッコミ）との漫才と言ってしまってもいい。いわば、よく見るお店（日常）に来た変人（ボケ）に対して真面目に接客する店員（ツッコミ）、そしてその二人のやりとりにより非日常化していく『その場』が面白くなるコントが頭に浮かんだ。こんな現代喜劇に、上述のテンポが異常に早い編集、そして「ソーシャル・ネットワーク」の冒頭の会話シーンがずっと続いているような早いセリフ回し、が上乗せされ痛快。　しかし、圧迫感のある安定した画面がブレ出し、事態はとてもつもない状況に。ここで美しい日本人のヒューマニズムが現れる。中国に追い抜かれ、テレビでは毎日のように外国人が日本人を褒める番組が放送される。昨今、日本は自信を喪失していた。一方で、劇中の日本人は、個を捨て、自分を省みず国を守ろうとする。『美しい日本』というやつだ。日本を守るために、日本を象徴するようなある乗り物が『特攻』したシーンでは、思わず落涙してしまった。今作は、ゴジラという強大な脅威を仮想敵として、『まだ日本人も日本も捨てたもんじゃない』と自分で自分を鼓舞している。そして、その日本は、外国で「GODZILLA」が作られ象徴を奪われたような邦画界とも重なって見える。今作にあるのは、特撮というウソ、フィクションというウソで自身を、国を鼓舞する映画の力である。　最後に、映画が終わり、（まさに今作が邦画界の総力戦だったと再認識させられる）長いエンドクレジットが終わり、最後に『総監督 脚本 編集 庵野秀明』と画面に出ると、ボロボロと涙が出てしまった。私は、庵野信者ではないし、エヴァ信者でもない、でも映画は好きだ。　この庵野氏は、ファイナルカット権に最後までこだわった映像作家としての本多猪一郎か、そして庵野監督はおそらく映画の力を信じている。力強い。,2016/07/29
5.0,序盤のリアルな会議描写がツボでしたが、逆にここが耐えられない人はその先辛いかも。出るぞ出るぞと煽って、最初に現れた「アレ」は、うまい外しだと思いました。ゴジラの出来損ないみたいなアレが、次第に形の変えていく驚き。それでも中盤までは、災害シミュレーションみたいな側面がありましたが、一気にフィクション寄りにギアを切り替えるのが、ゴジラが放射熱線を吐き出すシーン。生物ではあり得ない荒唐無稽な存在と、あそこで一度中枢部をズタズタにすることで、人間側もある意味思い通りにゴジラと対峙していきます。そしてラストの作戦。正直、「え、これで終わったの？」と感じる所もありましたが、知恵と死力を出し尽くした攻防に、胸が熱くなりました。間違いなく日本の大作映画の金字塔です。因みに、ゴジラの出番は確かにそんなに多くないですが、今回のゴジラ、あの出番だから何とか日本は生き残れたと言えるかも。,2016/07/29
5.0,久々に胸のすく破壊シーンを見て胸が熱くなっています。無駄な家族や恋愛などの人間ドラマを排すると、こうも心地よいのでしょうか！人は謎の巨大生物と戦うため、国を守るために存在し、“個”は極力描かれないことでの緊張感。見たかった怪獣映画がここにありました。また懐かしい音楽の数々、第2形態の昭和怪獣っぽい造形。初代への想いがちりばめられている今作品には、特撮愛が詰まっているように思えます。しかも自衛隊が総動員です‼︎(まりまり推しの海自の出番が少なかったのは残念←減点ココ)あー生きてて良かった（＾Ｏ＾）樋口監督やっぱり大好きです♡※これは4DXでもう一度観ねば‼︎,2016/07/29
0.0,最高、最近の映画ではなかなか得られない感覚を得られました。庵野さん最高です。,2016/07/29
4.0,ゴジラ映画と言うよりは、ゴジラが出てきたときのシュミレーションに近かった気がする。熱戦の放出の仕方については賛否両論あるだろうけど、割と面白かった。,2016/07/29
0.0,導入部から最初のゴジラが現れて一度戻るまでは、結構ユーモアあって良かったかなぁと思ったが、後は、劇中劇見せられた感じで全く緊迫感無く日本映画らしくつまらなかったなあ。ツッコミ所がとにかく多かったなあ。ゴジラのテーマ曲も何故に古い音源使ったのかなぁ。と非常に勿体なかった。テーマ曲とゴジラ現れたときの演出が上手くマッチしてたらそれだけでも違ったのになあ。敢えて言うなら 珍ゴジラ かな。,2016/07/29
2.3,庵野の、庵野による、庵野のためのゴジラ。現代社会にゴジラが出現したらっていうのはよくシミュレーションしてた。けど従来のゴジラや怪獣特撮を求めて見てしまうと面白さがあまりないと感じた。フィクションにリアルを持ち込んだのは面白いけど、今回のはリアルにフィクションを持ち込んだ感じで、今までのとは完全に別物だった。,2016/07/29
4.0,通常上映で見て、IMAXで見ればよかったなーと後悔してます。大画面大音響で見たい作品。第2形態のとき、ゴジラだと思いなかったので進化してびっくり。あの姿は気持ち悪すぎる･･･正直、私のなかでは中盤が一番盛り上がったので後半はちょっとイマイチかも。でも無人在来線爆弾は良かった！！語感も最高！,2016/07/29
1.5,市民目線のないサビ抜きの日本沈没。最大の見せ場の直後にガス欠とかなんだそりゃ。#シムシティ・ザ・Movie,2016/07/29
4.5,期待と不安で観に行ったけど、けっこう良かった。まさに、2016年の今の日本！とてもリアルな世界観！まるでドキュメンタリーを観ているようで、日本政府の対応・反応の仕方をよく表してる。怪獣映画というよりむしろ、社会派の災害映画観たい。最初は政治家のあるあるシーンが繰り広げられるが、最後は政治家もやるときはやります。ゴジラ自体は 少しイジリ過ぎた気がする。開始10分位でいきなり登場するが、最初の姿に思わず え！他にもすごい設定がいくつか・・・しかし、ゴジラに対する恐怖はすごくありました。ゴジラが何を起こすのかわからず、ハラハラと恐怖感が。そして戦闘シーン！マニアなら確実に興奮する自衛隊+αの勇姿！かなり細かく取材•再現されてます最終バトルのシーンは福島の原発事故時を思い起こさせます。全体的にとても面白く、ゴジラを知らずとも楽しめます。逆に監督のスタイルが強いところもあったけどね。ひとつ文句を挙げるなら、みんなセリフが早い(笑)政治用語•学術用語がビュンビュン飛び交います。,2016/07/29
4.5,巨大生物襲来。端的にプロローグが始まる。そこから前半は、生物対策へのダラダラと話し合いが続く。時折、シュールな官僚コメディと化していてしかしながら飽きがこない。そこから、物語はだんだんと雪だるま式に面白くなってくる。ゴジラファン、庵野ファンにミリオタ。個人的に邦画エンターテイメントのあり方としての評価は高い。庵野節も炸裂。ただ、VFXはどうしても重量感がなく、ハリウッドと比べてしまうのも仕方がない。今現在の操演や特撮技術を駆使して作った特撮作品としてのゴジラを見たかったというのも贅沢な話か。あと、役者の演技のうまさがバラバラなので棒読みは目立つ。今現状の日本だからこそのメッセージ性をもった作品でもある。日本のシン・ゴジラとしては満足いく作品だった。#filmarks2016,2016/07/29
4.8,"今でも感じる、ゴジラがいきなり目の前に現れるんじゃないかと。それがゴジラという形ではなくても、天災や人災という形で現れるんじゃいかという恐怖心を煽られる。それほどにリアルで、メッセージを伝えようとする""本気""をビシビシと感じた。いろいろガチすぎてわろてまうわー、が見た後の率直な気持ち。日本映画界の頂点、東宝の本気を見ました。2回見た時点で分かったこと、それは映画の醍醐味は、分かりやすい分かりにくいではなくて、その作品にどれほどの熱量があるのかという事。これほどまでに""頑張った感""が伝わってくる映画はこれまでに見たことがなかった。決してお涙頂戴とか共感を呼ぼうとしているわけではなく、好き放題やって伝えてきた庵野総監督。『桐島、部活…』の前田(神木くん)が言ってた「どうせなら自分達の作りたいようにやって(コンテストに)落ちた方が諦めつくでしょ」。これを体現したような映画を見たようで気持ちよかった。日本映画界がしがらみに捕らわれず、頑張ってこうゆう映画を作り出せた事を素直に評価したい。日本人なら見るべき、そして感じ取ってほしい、これが日本映画だ。何よりエンターテイメントとして最高である。「無人◯◯◯爆弾」、一生忘れない。最近見た映画シンゴジラ→桐島、部活やめるってよ→桐島→シンゴジラ→桐島良い映画に出会うとそれ以外を見れなくなって大変だ(￣3￣)2016.7.292016.8.1#映画館視聴2016☆#やっぱり邦画が好き‼︎#mybest(Adventure)#会話劇に震えるっ‼︎#filmarks2016#「グランドホテル」な映画たち",2016/07/29
4.5,火を吐くゴジラ、巻き込まれる街をみたとき、悲しさの伴う怖さを感じた。この恐怖感は、人が忘れてはいけない類のものな気がする,2016/07/29
3.9,かなり情報を詰めこんでいる。東日本大震災まんまの展開が多くて、パニック映画であると同時に官僚映画でもある。外交については、願望が多いのでは？黒田大輔けっこう主要キャスト。,2016/07/29
4.5,思ってた以上に真面目なゴジラ映画だった！登場シーンは身体の一部がチラ見で、早く全貌見せて！と気分が上がってきたところでバーンッと全体像がお目見えしたんだけど、進化前の姿だったから正直「誰こいつ」状態だった。(進化後のゴジラはちゃんとあのゴジラ)ゴジラの倒し方もっと豪快なのが良かった。,2016/07/29
0.0,予告を見た時から、これはエヴァに似ていると思っていましたが、エヴァでした。特に、テレビアニメ○話〜○話迄の話しみたいです。日本政府への皮肉は、笑えました。久しぶりの4DX。最近、MX4Dとの揺れの差が激しかったです。シンゴジラ。4Dで良かった。,2016/07/29
5.0,泣いたゴジラって、こういうことなんや1954年本多猪四郎と円谷英二は「ゴジラ」を生み出した「これが日本の特撮映画だ」2016年庵野と樋口は「シン・ゴジラ」を生み出した「これが、ゴジラだ」,2016/07/29
5.0,シン・ゴジラ 観賞終了！実際の東京の街が破壊されるシーンはリアリティーがあり大迫力、想像を絶するパニックムービー！ めちゃ面白かったです。(*≧∀≦*),2016/07/29
4.8,邦画クオリティのCGです。しかし在来線爆弾と新幹線爆弾には感動した。そして中毒性があるらしくもう一度見たい。,2016/07/29
