score,review,date
0.0,シン・ゴジラの様に庵野さんにも監督をやって欲しいなあ樋口監督だけでは不安です,2020/09/13
0.0,樋口真嗣は庵野秀明とコラボすればいい感じの監督になる(説)実写版進撃の巨人の監督とは思えんわwwwwてか！岡田斗司夫、当てたのすごい,2020/02/16
3.0,正直、微妙。シンゴジラは怪獣が1体だったから、ストーリーにまとまりがあり成功したんだなと再確認しました。個人的には開始5分のウルトラQが1番ワクワクした。シン•ペギラとか観たすぎる！神永と浅見の信頼し合うにたるストーリーをもう少し挟んでほしかった。ニセウルトラマン戦でしっかり頭にチョップして痛がるシーンを再現していたのはよかった。初代のバトルシーンと全く一緒の動きだった？？宇宙人ゾーフィを出してくるのはさすがに予想外すぎて驚いた。ゼットンのデザインは慣れていないのもあるかも知れませんが、もう少し旧デザインに合わせても良かったのでは？と思ってしまう。完全なる別作品と心の中では線引きしていたつもりでしたが、どうしても比べてしまいます。,2022/05/13
0.0,良くも悪くもやりたい事を詰め込めすぎた印象。初代マンで特徴的だったネタがこれでもかというくらい全体に散りばめられてるもののそれ自体がコミカルでキャッチーな物なのでオリジナルを知らずとも問題なく楽しめる。小学生以降、初代マンは見返したことが無かったが「無機質」というのがウルトラマンに持っていた印象だった。しかしこの作品でウルトラマンの持つ「生き物」としての温もりを感じられた事が大きな収穫だった。ラストの30秒カウント演出、ゼットンに突撃し衝撃波に巻き込まれる様を観た時（変更バンク多様やアングル、ここの演出に全てが詰まっている）自然と心の中で応援し涙してしまっていた。「マルチバース」という言葉や、竹野内豊で「これシンシリーズで共通の世界観なのか！？」と思いきやそんな事はなく、庵野氏の思わせぶりなホンに右往左往させられてしまった。これ絶対ニヤニヤしながらホン書いてる気がする。（ゴジラが出てないだけで同じ世界観の可能性も）ダダやバルタン星人は出ないし、日常的に怪獣が出現する日本という設定が最初だけだったところが残念なポイントではあるが「シン•ゴジラ」より暖かさを感じるこの作品、毛嫌いせずとりあえず鑑賞してみてはいかがだろうか。PS:山ちゃんにツダケン、仕事しスギィ。それと白石監督にワロタ,2022/05/13
4.0,今年最大の期待作であった映画を遂に鑑賞。個人的に思い入れの深い初代「ウルトラマン」の樋口&庵野が抽出し直すのだから面白く無い訳がない…という期待には応えつつ、手放しでは余り喜ぶ事も出来ない歪な一作、というのが鑑賞直後の感覚だ。2度3度と観れば感想が変わっていきそうな作品ではあるのだが、上記の黄金コンビの「良い面」と「悪い面」が同時に出てしまった作品の様に思える。「シン・ゴジラ」は奇跡的なバランスの「歪な作品」だったのかもしれない。最大の長所であり、最大の短所にも感じたのは「編集」である。今回も多量のカメラとカメラマンを導入した「アングル」と「物量」重視の撮影&編集が功を奏しているが、同時に「情緒的な間」「三幕の緩急」が完全に排除されてしまっている。これは「庵野実写作品」の編集においてはお馴染みではあるし、それこそ「シン・ゴジラ」ではそれが完全に長所として作用していたのだが、本作では上手く馴染む事が出来ず。完全な「官僚映画」ではなく、キャラクターの台詞回しや根本の脚本がより「アニメ的」な比重に傾いたのも大きいかもしれない。初代の「宇宙人」エピソードを見事に「1つの映画」に変換はしているのだが、とにかく盛り上がりやメリハリが欠けている。樋口真嗣監督の衰えない「戦闘演出」とケレン味は健在なのだが、ここぞ！という瞬間に欠けてしまう。宇宙からの超速落下着地、スペシウム光線で欠ける山々、爆散する怪獣、異次元から巨大な手のひらが主人公を包み込み新解釈「変身」シーンと、挙げればキリがない「これこそ現代版初代ウルトラマンだ！！」が多々あったのだが。闘うシチュエーションも「特撮的山々」から「街中」から「宇宙」と幅広く、始まりから終わりまで「怪獣バトル」の配分も大きい「今の邦画でここまでのスペクタクル映画が出来るとは！」と言う純粋な興奮は確かに存在しているのだが。情報量の多さが仇となってしまったのか…矢継ぎ早に消化してしまったもどかしさも残る。と、言いつつ僕は本作の否定派ではない。前述した宇宙人エピソードをまとめた脚本術は「オマージュ」「再解釈」「再構成」のお手本の様でファンは満足する事だろう。早々に正体がバレてしまう意外性、団地内公園でのシュールな会合、宇宙人サシ飲み、宇宙人割り勘…意外性とユーモアを忘れない話運び。人間を知っていく「完全に同化していない」解釈はアニメ版デビルマンの様で。ザラブの雑な誘拐、星野少年の素手での取り合い、藤隊員の巨大化、決着のつかないメフィスト戦、そしてゼットン…「まさかここまで再現するとは」の連続で満開の笑顔です。何よりゼットンの捻りですよね。初代では「謎の円盤群」ってだけでしたが、それを差し向けたのが今作での良捻りでした。彼の声優も意外性こそないが、庵野秀明と樋口真嗣の系譜なら間違いない人選ではある。ウルトラマンの動作音、攻撃音、爆撃音や怪獣の鳴き声は「シン・ゴジラ」的な「当時のそのまま」でありながら「鷺巣士郎アレンジ」を施した劇伴がここぞで流れる興奮。科学特捜隊のテーマ、ウルトラマンのテーマが流れた時は素直に童心に還る事が出来た。そして冒頭のサプライズの連続には情緒が追いつかない興奮を覚えてしまった。「ウルトラQ」の続編である事が度々強調されていた初代への愛の籠ったオマージュとサプライズ、そして「シン・ゴジラ」の流れである事を示すセルフパロディオマージュ、怪獣デザインの流用、余りにも贅沢で矢継ぎ早な冒頭こそ僕が本作で最も興奮した瞬間かもしれない。長澤まさみの映し方に若干「樋口監督の悪い所」が出ていたとは感じるが、役者陣も概ね満足である。ただ「シン・ゴジラ」の様なキャラクターの愛で方はされないのかな、とも感じる。個人的には山本耕史がベストアクトでしたね。良い…凄く良い「人外」でした。度々言及された「マルチバース」と終盤で登場するある人物…そして後に控える「シン・仮面ライダー」…つまりは…本当に直球でそういう事をするのかもしれない。「シン・ゴジラ」程のヒットは難しいだろうが、どうか後続が続く様な興行収入を記録して欲しい。「怪獣映画」の再興を邦画界で、もう1度。,2022/05/13
0.0,音楽と終わり方はとてもよかった。でも、これがダメな『シン・ゴジラ』で、TV放送時のエヴァを実写化したものです。“バディ”についてもお偉いかたはちゃんと考えた方が。身体接触はハラスメントでしょ。それがノイズになり、たくさんのオマージュや、円谷を模倣した画面の荒さなどに意識がいかなかった。融合前の神永をもっと写して欲しかった。浅見はもういいよ。,2022/05/13
5.0,初っ端から最後まで庵野が描いたウルトラマンって感じで最高に面白かったー！！！,2022/05/13
4.4,シンゴジラは日本対ゴジラで、シンウルトラマンは最終的にはゼットン対世界になる。シンゴジラではゴジラを駆逐するまでの過程が描かれた事で、日本人はまだやれる的な事をしっかり感じ取る事ができたけど、シンウルトラマンはゼットンを駆逐するための過程の描写が希薄で、最終的にウルトラマン頼みかいってなっちゃった。そこが良くないかな。,2022/05/13
3.9,IMAXウルトラマン、私の好きな言葉です。2022年／【合計】27本目／【映画館】24本目,2022/05/13
3.9,朝一番で視聴。庵野監督はリメイクが上手いな。「初代ウルトラマン」の現代版リビルドって雰囲気で良かった。シン・ゴジラとは違い、ヒューマン・ドラマ感が多少蛇足感に感じるかもしれないし、いいスパイスに感じるかもしれない。人間と共存してるウルトラマンだからこそのストーリーになってて、個人的には面白かった。禍特隊の活躍が薄い感は否めないので、シン・ゴジラと比較するとフィクション感が強い。あくまで原作のリビルドにこだわってるなぁと思った。ウルトラマンファンは嬉しいだろこれ,2022/05/13
3.0,庵野秀明は、やっぱりウルトラマンが撮りたかったんだなぁと思えた本作。TVシリーズの庵野秀明なりの新解釈、特撮愛、演出、どれも最高に良かった。と、思えるのは、先週、庵野秀明展に行ってきたからなんだけど。庵野秀明が大学の時に作ったウルトラマンを本作と合わせて観てもらいたいなぉ。,2022/05/13
4.0,ウルトラマン知識なしで鑑賞。怪獣や光の国やBGMも、オリジナルを知っているともっと楽しめるのだろな。外国どころじゃなくて外星の政治事情がおもしろかった。山本耕史のメフィラスがかっこいい。CGしょぼいのは、敢えてなのかな。,2022/05/13
3.6,自分が想像していたよりもウルトラマンでした笑😄オリジナルのリスペクト、オマージュのシーンやセリフが多く、みていてテンションが上がりました。ウルトラマン好きとしては十分楽しめる作品でした！ただ、シン・ゴジラの感じを期待していくと違うかも、、、これをキッカケにウルトラマンに興味を持つ人が増えたら嬉しいですね！,2022/05/13
3.3,シン・ゴジラと違い、とにかく説明セリフが気になって仕方がなかった。ちょっと擁護できないレベルだったなあ…。CGも正直しょぼかったし、ウルトラマンの戦う動機がよく分からなかった。理屈で説明されても、ね。斎藤工さんはめちゃかっこよかった！！男が見てもセクシーでした。自分の期待値が高かったのか、残念でした。,2022/05/13
4.1,映像面・戦闘シーンに関してはザラブ戦までは概ね好意的に見てたけど、メフィラス戦で国内映画の限界が見え始めた感は否めない…ゼットンと地球の合成もそんな感じ,2022/05/13
4.0,47本目禍威獣の存在が日常となった日本その禍威獣を対策として、通称・禍特対が任務にあたっていたが、突然銀色の巨人が現れるネタバレになるので詳しくは書きませんただサプライズあり、ちょっと笑っちゃったシーンもあり、あの台詞はTwitterとかでバズりそうだなと思ったりと、今年見るべき作品でした,2022/05/13
4.5,昭和ウルトラマンに幼少時にハマり、平成以降は通らなかったオタクとしての感想。小ネタ満載、オマージュ満載。好きもの同士で何時間でも語りたくなる楽しい映画でした。シン・ゴジラと違うのは、庵野さん自身がゴジラオタクではなくてもウルトラマンオタクではあること。（モーションアクターのクレジット、8人ぐらいいたのだが2人目に庵野秀明がいて笑ってしまった。そしてファーストクレジットにも感涙）開始早々、ウルトラのOP映像の現代的解釈とも言えるシークエンスとともに、この映画がやっぱりシン・ゴジラあって作ることができたことが示される。（おそらく）出世して登場する嶋田久作と竹野内豊の配役も、それを思わせる。本来の前提となるウルトラQからのあれやこれやは、ナレーションと共にダイジェストで紹介される。この導入も手際が良いし、あの音楽の中で暴れ回る怪獣へのトキメキたるや！この導入部、CGにも相当労力をかけてると思う。ソフト化の暁にはこのシーケンスだけ何回でも見直したい。話の内容は、一本の背骨を通しつつ初代ウルトラマンの現代的アップデート+シンゴジラで好評だった現場の職業人たちの活躍。その中でも初代ウルトラマンにあった怪獣の豪快さ、宇宙人の得体の知れない不気味さが、これまたSE・BGMを駆使してあの時の感覚に近く描かれる。特に宇宙人の描写は、実相寺監督的なカット割と音効の使い方もあって、不気味さ、おどろおどろしさを含む「あの感じ」が存分に出ていた。ウルトラマンのマスクが撮影時期によって3種類あるのは有名な話だけど、それをまたああいう形でオマージュするとは。オタクくすぐり、そして庵野さん自身のオタク性の発露。作り手の受け手の共犯関係…というかもはや共通言語による対話ですらあると思う。他にも、・ガボラが掘ったトンネルは「○○に使えませんかね」というセリフ・ある宇宙人が去り際に言う「さらば ウルトラマン」・班長の固定電話が鳴る時のSE等々、ウルトラQ〜初代ウルトラマンファンへの目配せ満載。また、旧作で言うところのイデ隊員にあたる隊員の「人類の叡智の最先端を担う者としての自負と、それゆえ人一倍感じてしまう無力感」演出も良かった。そしてそういうキャラクターは、現代劇ならまぁ当然オタクとして描かれるわけで、今回は庵野さんの私物（のはず。笑)をたくさん自席に置かれていました。そのグッズが円谷のアレとイギリスのアレなので、その2作は劇中にもフィクションとして存在したということだろうか。現実のミリオタのように、実在兵器が好きなタイプのオタクとして描かれているんなら夢は膨らむのだけど。ウルトラメカ好きとして、残念なのはその部分。つまり科学特捜隊の装備類の現代アップデートが見ることができなかったこと。しかし“イギリスのアレ”が何度リメイクしても成功しないことを考えると、そこに手を出さなかったのは賢明な判断だとは思う。もどかしさは感じるが、仕方がなかったのかな。そして「シン・ゴジラは恋愛描写を入れないから良かった」と信じる数多のオタク(自分もその1人)が不安視していたであろう、長澤まさみと斎藤工の“バディ”という描き方。「とうとう庵野さんも東宝上層部の圧力に屈したか」と心配してたんだけど、杞憂に終わった。具体的に言うと、ウルトラセブンのダンとアンヌをやらせた。病室シーンの照明設定からもそれは明らかかと思う。こう取り入れればオタク大満足になるのか、と目から鱗。オタク以外からの「男女関係要素入れろ圧力」と、庵野さん自身含むオタクからの「旧作になかった要素を入れるな圧力」を両立する慧眼ではないだろうか。昭和ウルトラファンは満足度高い作品である一方、どこまで一般に受け入れられるかは未知数かな…個人的にはシン・ゴジラほどのインパクトは無かったけど、シン・ゴジラ以上に好きな作品でした。…「シン・ゴジラとシン・ウルトラマン、どっちが好き？」の問いは、オタクかどうかの踏み絵になるかも知れないな…,2022/05/13
0.0,成る程。クソ真面目にやるには巨大生物までは良いものの銀色の巨人なんてものが出てくると少し間抜けに思えてしまうのが限界か。コレはコレとしてで今後のウルトラシリーズへ特異点とは成り得ないだろう……と思うが果たして。空想特撮映画を名乗るに恥じない面白さ。,2022/05/13
4.0,朝イチ鑑賞。おもしろかった！とりあえずゼットンがかっこよかった。「重力波」ってワードも聞こえてきて、大満足。,2022/05/13
