score,review,date
3.5,ジェイミー・フォックスがヴァンパイアハンターに。私の中でVハンターと言えば、ウェズリー・スナイプス。もう彼しか考えられない。…なので、今作はJフォックスがらしくないハンターを演じてますね。(私的に)だって見た目がアロハシャツだもんね。武装無しで挑む勇気凄いんだが。ストーリー的には、ヴァンパイアの牙を売り捌いて生計を立てる男の家族再生の話。笑いあり。グロあり。涙なし…(トロイのとこ泣く所？)普段コメディって全くと言っていい程観ないんですが、大好きなヴァンパイアものなので、チャレンジしてみたけど観て良かったなぁ。特にイケメン、セスのダメ男ぶりと、頭を繋げるのに手こずる所とかめっちゃ面白かった☺️可愛いセス。,2022/11/10
3.3,なんと言っても音楽が良き。アクションシーンのキレも迫力あり！（最初ゾンビ映画だと勘違いして、なんてキレキレのゾンビなんだと思ってしまった…w）ストーリーや展開に真新しさはないけど、頭使わずに観れる作品。,2022/11/10
3.8,アクションがアクロバティック的な感じで面白かったストーリーはそこそこだけど,2022/11/10
3.8,<2022年　146本目>まるでブレイドのようなヴァンパイアハンター要素とジョンウィックのような殺人アクションがマッチした最高の作品でした。アクションシーンは文句なし。とてもスピーディーかつ観ていてスカッとする倒し方をするので興奮すること間違えなし。物語のテンポは少し遅いと感じてしまったけど全体的に楽しめる作品でした。,2022/11/10
2.5,首の跳ねかたにも個性もあってアクションは良かった気もする全然噛み付くような描写がなかったり、歯文字を作るくらいの恨みの割に母娘に手優しい吸血鬼サイド、浅めなセリフが後半になるにつれて笑えてきてB級映画的な良さを楽しむ作品という感想に落ち着いた,2022/11/10
2.1,期待してなかったけど案の定あんま面白くなかったヴァンパイアをテーマにしつつ一応テイストはコメディって感じなんだろうけど、笑えるシーンはないし楽しくもないし…グロ描写は結構多かったけど、軽いノリの中にグロがあっても違和感満載だった映像はきれい,2022/11/10
3.8,相棒のキャラが良い。スヌープが美味しい役回り。派手なアクションとのんきなストーリーで、気楽に観られて楽しい。,2022/11/10
3.7,新感覚ヴァンパイア。全体を通してアクションの連続。これがアクロバティックでキレキレ、楽しく観れました。昼はプールの清掃員だが、その正体は、ヴァンパイアハンターであるバド。1週間以内に8歳の娘の授業料と歯列矯正の費用を捻出しなければならなくなり、金を稼ぐためにヴァンパイアハンターの仕事に専念し、吸血鬼を狩りまくることにする。ネタバレ↓冒頭、老婆のヴァンパイアを倒す場面で、これが強くて、物凄く素早い、そして、アクロバティック。他のヴァンパイアも見事な動きに加え、人間ではありえない方向に関節を曲げられるのが新鮮でした。動きがまるでパルクール。アクション多めの作品だけど、相棒のセスの存在が良い感じにコメディ要素を入れてくれて、楽しく観れました。ヴァンパイアの牙を売って稼ぐって発想は、面白かった。しかも婆さんだと高額になるなんて…。そして、ビッグ·Jがスヌープ·ドッグ！結構ノリノリで面白かった。娘を乗せてのめちゃくちゃなカーチェイスすら、楽しかった。けど、一番のお気に入りは、セス。まさかのヴァンパイアになってしまったが、お漏らししなくなって良かったね。サクッと楽しめます。,2022/11/10
3.5,スヌープ・ドッグが喋る、笑う、ぶっ放す、葉っぱを吸う、それだけで面白い。,2022/11/10
4.2,おもしろっ！！目にも止まらぬ超絶スピーディーアクション。次から次へとヴァンパイアを薙ぎ倒していく様は観ていて爽快。中身は無いので、頭空っぽにしてどうぞ。,2022/11/09
4.5,表向きはプール清掃員として働くバド。しかし裏の顔はバンパイアハンター！的確に仕事をこなしていく姿がとてもカッコイイです。そんな彼の生きがいは娘のペイジ。そんな愛おしい娘の授業料と歯科矯正代の1万ドルを1週間以内に集めなければならないことになります。手っ取り早く稼ぐために昔追放された競合に再び入るために親友のビッグ・ジョンを頼ることに。ビッグ・ジョンのおかげでなんとか競合に入り直すことができますが、トップのシーガーは彼を追い出すために内勤のセスを監視役として相棒にすることに。セスは頭が良く条例をたくさん覚えているためです。セスは昇進の話を受け、そのために嫌々ながらもバドの監視役を引き受けます。しかし初めての現場どころか次の現場でも漏らすほど恐怖を感じてしまい自信喪失。そんな彼にバドは「お前はハンターだ。内勤なんてクソ喰らえだ」と励まします。嬉しそうなセスはバドにグータッチを求めます。それに応えるバド。最初はドタバタコンビでしたが友情が芽生え始めます。そんな中、娘と妻がバンパイアのオードリーに攫われてしまいます。そこには吸血鬼化させられたセスの姿。気絶させられ起き上がると同じくセスも起き上がります。顔色は悪く、犬歯が鋭くなりいかにもバンパイアだという風貌。バドは銀の剣を隠し持ち、様子を伺います。暴走してしまったセスの首を切り落とすシーンはとても辛いものでした。セス推しの私はもうセスの出番がないのだと悲しくなりました。しかしセスはウーバー・バンパイアだったのです。首を切られたくらいでは死にません。ここでオタク大歓喜です。不死身は最高なので。威嚇するフリをするセスはお茶目で可愛かったです。情報を売ったヘザーの元へ。彼女の“造り手”はオードリーであり逆らえずにいたのです。オードリーがバドを狙っていた理由は、最初に殺した老婆にありました。実は彼女はオードリーの娘だったのです。老婆の姿であったこと、「私の大事な…」というセリフから母親だと思っていたのでびっくりです。復讐としてバドの娘を転化させ、母親の血を飲ませるという悍ましい計画を思いつくオードリー。そんなオードリーから娘と妻を救い出すために、バンパイア化したセスとヘザーと共に吸血鬼の巣へ。「もう夜だよ？」と説得しようとするセスに対し、「夜勤(ナイト・シフト)へようこそ」と粋な笑顔を見せるバド。敵を倒していきますが、いかんせん敵の数が多く万事休す。そんな所をカッコよく登場し助けてくれるビッグ・ジョン。機関銃を撃つ姿がカッコいいぜ。最強コンビとして敵の元へ乗り込みます。しかし沢山の敵に追い込まれ大ピンチ。そんな中、ビッグ・ジョンはバドの背中を押し先へと進ませます。カッコ良すぎるぜ。なんとかオードリーの元へ辿り着くも、圧倒的力の差にまたしても大ピンチ。奥さんは反撃として木の杭を突き刺します。“心臓には木の杭を、首には銀の弾丸を”。そう呟き最後の一発を放つバド。しかしそれを口で止められてしまいます。そんなバドを馬鹿にしたように止めを刺そうとするオードリー。娘や妻、バドまでもが目を瞑り絶望的な展開に。しかし、それは一瞬のことでした。気付けばオードリーの首と身体が離れているではありませんか。なんと、バドは入り口に銀のワイヤーを貼っていたのです。「成功率100%だ」と言いワイヤーを回収するバド。めちゃくちゃカッコいい。こうして無事娘と妻を救い出すことに成功したバド。相棒のセスも無事強敵を倒すことに成功。怒るシーザーに規約違反を咎められるも、それを別の規約で言い負かすセス。昇進なんてクソ喰らえ、夜勤(ナイト・シフト)にようこそ。死んだと思われたビッグ・ジョンが実は生きており、驚愕。葉巻をふかす姿がカッコいいぜ。どんな映画なのだろうと思いながら観た作品ですが最高でした！,2022/11/09
3.7,こないだの飛行機のバンパイアものより全然楽しめたな。久々にカリフォルニア・ラブからのボディ・カウントにアガり、楽しそうなスヌープとデイヴ・フランコに嬉しくなり、もっとあの兄弟観たかったりので酔って観るには最適〜。再度書くけどあのタイミングでボディ・カウントはアガるぜー。,2022/11/09
3.7,最初の10分やたらこのばあちゃん強いなーぐらいで飽きたけど、中盤からテンポいいアクションで良かった！オープニングのB級感がたまらんでした。BGMかっこいいしスヌープのキャラがツボでしたのでそれだけで見る価値あり。セスがバンパイアになっちゃったのは笑った。総じて良い！,2022/11/08
4.2,コメディー要素強めなアクションで面白かった。笑えるシーンも結構あるのにアクションシーンがしっかりあってキレキレなところも良い！セスがへなちょこなのも面白かった笑笑せっかく設定が結構作り込まれてたんで、ドラマにしてもいいのになーなんて思ったり。だって700歳のバンパイヤとか気になるよww,2022/11/08
3.8,アクション重視の脳筋ヴァンパイア映画。ストーリーは無に等しいです。だけどヴァンパイアの不死身を生かした超人アクションは見応えがありました。特に最初の老婆は見事なアクションでした。途中からはガンアクションが中心。やたらとヴァンパイアが吹き飛んで面白かった。カーチェイスはイマイチ。襲い掛かる敵の勢いはゾンビ映画に近いものがあった。サクサク討伐されていきます。主人公勢が強いので安心して観てられました。脚本は大雑把だけど脳筋映画だから仕方ない。劇中に一度だけ嘔吐シーンがあったので嫌な気持ちになった。二度目は飲み込んだらしい。偉いぞ。フォローさせていただいているアロユニさんのレビューから鑑賞に至りました。ありがとうございました。Netflixに復帰したので他作品もガンガン観ていこうと思います。,2022/11/08
3.5,【タズシネマ】@ともとも さんのオススメで鑑賞。おもしろかったー。ちょっとコメディチックなバンパイアものだけども普通にアクションがかっこいい。ブレイドとジョンウィック足してゾンビランド的なコメディとデイブレイカーとか玉川区役所オブザデッドの役所要素追加した感じ。そしてジェイミーフォックスより周りの仲間たちがかっこいい！・ナザリアン兄弟・スヌープドッグ・お漏らしのセス・オリエンタルビューティーのヘザーバンパイアの種族による違いや関係値がやや複雑だけど(途中で親切に細かい説明入るところもおもしろい)難しいこと考えずに爽快アクションコメディを楽しめればいい作品だと思います。,2022/11/08
4.9,あんまり期待せずに観たんだけどアクションシーンがピカイチ最高　　しかもスヌープ出てる。アツすぎる。,2022/11/08
3.8,スヌープおじさん最高「Westside for life」,2022/11/08
4.4,アクションカッコよすぎるし色んな武器出てくるの最高だしめっちゃ良かった途中でてきた兄弟カッコよすぎるあの二人主人公でスピンオフ作ってくれ〜！！,2022/11/07
3.6,表向きはプールの清掃員🏊‍♂️🧼で1人の娘のパパ👨🏾だけど本当は街のヴァンパイアたちを駆除するお仕事をしていた！冒頭からおばあちゃんとバチバチに戦ってるしキバを取って持っていくと高値で売れるらしいとか歳を取ってるほど高価になるし強いとか設定も面白くて一気に観終わった👀同僚のセスのキャラも良かったしヴァンパイアは斬首しないと生き返っちゃうから首もはねるしグロかったけど音楽も良くてテンポ良く観られるいい映画でした😎✨,2022/11/07
3.8,娘のためにお金を稼ごうとヴァンパイアをハントしているパパの話。最初のおばあちゃんとのバトルとかなんとか兄弟との共闘がカッコ良くて今っぽいアクション映画という感じで楽しい。一方武器がヌンチャクとか日本刀とかだったりラストバトルが遺跡っぽい地下だったりするのは製作側が古のオタク感があってこれはこれで。仲間たちもアニメキャラみたいに個性が強くて親しみが持てた。暇だなーという時にサクッと見るアクション映画として🙆‍♀️#モノ初視聴映画2022,2022/11/07
3.5,あ、知り合いのゾンビなら味方になってくれるのね！鬼滅の禰󠄀豆子的な感じね！笑ゲーセンにある、車っぽいのに乗ってゾンビ倒すゲームが好きなので、そんなノリで楽しく見られました笑,2022/11/07
3.5,“ブレイド”以来のヴァンパイアハンター！“ブレイド”も面白かったですが、この作品も楽しめましたよ！アクションが面白い！「動きすごっ！」って思うシーンは結構何度もありましたね！アクションだけでも全然楽しめますね！何も考えずに観れる😁ただ、設定が少し雑ですね！ヴァンパイアの種類とかもあって面白かったですが、後々“共闘”するのであら？急に？っていうのもありますね笑これ続編あっても良いな〜次はもっと強大なヴァンパイアが登場してほしい！#デイ・シフト#ジェイミーフォックス#スヌープドッグ#ヴァンパイア#吸血鬼#アクション,2022/11/06
4.5,2022年385本目【あらすじ】表は清掃員、裏はバンパイアハンターのバドは、離婚した妻と娘の引っ越しを引き留めるため、大金が必要になる。稼ぐために過去に規則違反で追放されたバンパイアハンター組合に、有名なビッグーJの仲介で復帰。彼を煙たがるシーガーにつけられたセスと行動を共にするが、バンパイアの世界を作る野望を持つオードリーの娘を殺したことで、セスはバンパイアにされ、妻と娘は拉致される。セスとお隣さんのバンパイア、ヘザーと3人でオードリーのアジトに乗り込み、ビッグJの捨て身の助太刀もあり、オードリーの一騎打ちに勝利。ビッグJも生きていることが分かり幕。【感想】単作ではもったないくらいの詳細な設定と若干主人公側に有利な設定はあるものの、Netflixお得意の激しいアクションと日常系エッセンスがうまく調和した良作品。「M.I.B」や「ジョン・ウィック」好きには必見。主人公がどこにでもいそうなパパという設定が親近感がわき、ハンター組合のお仕事系要素もすんなり入り込める。バンパイアに細かい種族や特徴があるのもユニークでもっと作品を広げされそう。バドの奥さん、バンパイアのオードリー、ヘザーの女優などあまり知らなかったけどセクシーで綺麗でアクションもうまいのも良かった。,2022/11/06
3.7,おもしろ！ヴァンパイアとハンターの話なので血は出るし首は飛ぶしのグロはありますが…アクションめちゃくちゃかっこいし、話自体もハッピー展開でなんか日曜日の昼間にワイワイ見たい映画。中盤で出てくる兄弟ハンターが全アクションかっこよすぎる。,2022/11/06
4.5,別居中の娘の養育費のためにヴァンパイアを殺してお金を稼げ！やたらおすすめしてる人を見かけたので見てみたらアクション派手で面白かった。派手なアクション全振りな映画。投げた銃弾バク宙してリロードすんの好き笑キャラもみんなよかったので続編とかやって欲しいですね。隣の家の人とBig Jが好きです。,2022/11/06
3.6,格闘シーンが素晴らしいづら！　ジェイミーフォックスは最高&脇役としてのスヌープの使い方は今まで見た中で一番良かったづら！　この監督は今後も期待づら！,2022/11/06
3.0,昼間にネトフリで「グッド・ナース」を観て辛気臭い話だったので、スカッとしようと思って選んだ本作。（「グレイマン」や「ヒットマンズボディガード」を見て「ネット配信系の企業が作るアクション映画は、最大公約数的でステレオタイプでクソつまらん」と学んだはずなのに、懲りずにまた観てしまった。。。。）プールの掃除屋が実は吸血鬼ハンター、という設定が面白く、導入部は興味を惹かれましたが、途中から「どっかで観たことある話」になっていって、最後の方は完全に興味がないままにアクションの垂れ流しをボケーと観てました。「なんやかやあって、愛する人や家族が人質に取られて奪回に敵地に乗り込む」設定、もう百億回観てますよね。。全体の印象は「MIB」と「ブレイド」と「ジョン・ウイック」のいいとこ取りをした感じでしたね。制作にチャド・スタエルスキー(「ジョン・ウイック」「ミスター・ノーバディ」）が噛んでるのでアクションは創意工夫があって一見の価値あり、でしたが、導入部こそ「エクソシストかよ！すげー！」と思いましたが、高度なアクションも延々見せられると飽きますね。。（贅沢ですが）星は★★ですが御大スヌープ・ドッグが出てたので＋１して★★★とさせていただきます。,2022/11/06
3.3,アクションをみせるための映画って感じでストーリーは特に無かったなあという印象。主人公をはじめ、どのキャラクターにもあんまり愛着が湧かないまま終わってしまった。。。,2022/11/05
3.8,🧄が有効なタイプの吸血鬼初めてだった笑兄弟ハンターカッコいい。隣人がアジア系ヴァンパイア美女とか最高じゃん。スヌープドッグかっこいー！眠そうな目が好き。年々ドレッドヘアへの憧れが増してる…,2022/11/05
