score,review,date
1.5,うーーーん。。。私が求めているホラーとはちょっと違った。ただ残忍なだけで面白味がなかった。その残忍さすら、おふざけにしたいのかシリアスにしたいのか、中途半端な感じ。狙う相手に一貫性がないし、とにかく出会った人を殺していくだけ。こういうホラーはマーダーの知能が低かったり、何かしらの弱点があるからこそ怖さが際立つものだけど、そういうのもない。期待していただけに残念。唯一良かったのは、90分もたたないうちにサクッと観れることぐらいかな。,2022/11/15
2.7,グロいっちゃグロいけどまぁって感じ。ストーリー性は無いなぁ。雰囲気の気持ち悪さは良かった。,2022/11/15
4.7,これぞまさに気狂いピエロ、道化死ていた低予算スプラッターのジャンルとしては、ほとんど満点に近いんじゃないかなクラファンで集めた製作費の30倍以上の興行収入というサプライズヒットも納得古き良きスプラッター映画の定番を踏襲しつつも、捻りを加えたプロットフィルムのトーンやオープニングのクレジットから垣間見える、80年代のスプラッター映画へのリスペクトアートを次世代のホラーアイコンにするぞ、という製作陣の気概もしっかりと伝わってきた顔面破壊のスクリーンイン、ヒロインチェンジ、脇役のキャラクタリゼーションが逸脱で、勝手ながらこれから期待できる監督だと思うインタビューを受けていたビクトリアを見て、いつだかコネチカットでチンパンジーのトラビスに顔を引きちぎられた女の人を思い出した,2022/11/15
3.0,噂のギコギコシーンですが、被害者の美女が叫んですらいないし、真っ二つ後にブラブラ吊り下がった身体も、あれ本物の人間の身体ってああはならないよね？ゴム感すごくて、半分になったダッチワイフみたい。何か作り物感あって普通でした。逆さ吊りになった時のおっぱいが美しすぎるので注目せよってレビューを何かで読んだけど、シリコン入れてない…？ってなった。見返し確認はしてませんwwどっちかというと、お店でタラをじっと見つめてる時の方がピエロ気持ち悪&不気味すぎて、そこが恐怖のピーク。しかしまあホラー映画ってみんな逃げないし、どんどん一人で暗がりの奥に進んでいくし、なぜかそこかしこに鍵かかってるし、ご都合主義的でモヤる。てか女子ふたり、特にタラ超美人と思ってたのに顔打たれて顔面破壊描写がっつりめにあっさり途中退場してびっくり。顔面破壊描写はピザ屋の店長とかもあって頑張ってました。お姉さん、なんで最初にキャスター殺したんだろ？腹たったから？ピエロが伝染った？ピエロが結局人外の何かでちょいと残念。検死解剖の時にシート取ったらがっつりピエロと目が合うとかドキッとする。そういうピエロのやばさの演出がうまい！,2022/11/15
3.0,年齢制限されてる作品だけに直球なグロゴア表現はあるけどストーリーは皆無だから何も考えずにワーワーなってくスプラッター映画を見たい時とかに良いんかなぁただラストのピエロが復活するとこ見ると個人的には微妙かも🤔悪霊とか不死身なモンスター系キャラになったんかな,2022/11/15
3.0,「アートくんを新世代の大スターにするぞ！」というスタッフの気概が伝わってきます。とてもいいです。見ている人間は最初はピエロに怯え、主人公たちをハラハラ見守っているのですが、その主人公たちはヤバ男に自ら絡む、あんなどヤバい殺人現場を見た後に犯人を真正面から煽り散らかす、ちょっと攻撃するだけでトドメを刺さない、逃げられそうなタイミングで全然逃げない、など、ホラー映画の被害者にありがちなイライラする行動を繰り返すため、段々とアートくんを応援しはじめ、行け行けーッ！となるのです。ラストシーンまで辿り着いた時には、もうアートくんのファンになっています。続編も楽しみにしていますが日本公開、あるかなぁ。劇場が無理でも、アマプラさんネトフリさん、期待しています！,2022/11/15
2.5,まぁ、B級ホラーがっつりゴア表現あり殺人鬼は鈍臭いし、特に深さも感じない。ただただグロい映画で暇つぶししたいならちょうどいいのかも？,2022/11/15
4.2,今作の続編が、嘔吐者やら失神者やら続出！って話題になってたので、そういえば見てなかったなーと思いこの機会に鑑賞。いやー思ったより全然良かった！ストーリーはあってないようなもんなんだけど、尺も短いしテンポも悪くないし、何より殺人ピエロの｢アート・ザ・クラウン｣がとってもいいキャラですねえ！ビジュアルもスタイリッシュで恐ろしくて、何されても絶対声を出さない徹底ぶり。「ギコギコしちゃうぞ♪」って...と思ってたらwしっっっかりギコギコしてた🥺あれは初めて見る衝撃映像だったなあ🥺とにかくグロくて、それをちゃんと隠さず見せる姿勢に拍手👏結構怖がらせてくれたので、私はめっちゃ満足！,2022/11/15
4.0,アート・ザ・クラウンを見る為の映画。真のホラー好きでなければきっと楽しめない。理由なんて意味なんていらないのだ。何者か？なんてナンセンス。全殺人鬼の中でもトップレベルの殺人センス大好き。,2022/11/15
0.0,便秘薬全部詰め込んだみたいな感じだったぜ表情筋はジム・キャリのーマスクと張り合える,2022/11/15
3.3,ストーリーなんて「ピエロが人を殺しまくる話」で終わるほどに無いに等しいとにかくグロを頑張っているので血が見たい！肉塊が見たい！ときにおすすめ,2022/11/15
2.5,人の身体があんなに簡単に切れるかな？？^ ^ちょいちょいツッコミどころあるから全然みれる。展開も読めるなーて感じ。グロシーンやりたいだけの映画やからストーリーは薄いです^ ^,2022/11/15
3.5,盛大なB級スプラッタのゴア映画あばれるくんがトイレ貸してくれる,2022/11/15
2.6,グロ描写が好き。一言も喋らないピエロが恐怖を増幅させる。まだ、終わっていない。,2022/11/14
3.6,グロい、ただただグロいピエロが恐ろしいんだけれども可愛く見えてくる,2022/11/14
2.0,正直つまらなかった笑笑ストーリー性ないし、ただただハロウィンの日に、怖いピエロが人を次々と酷い殺し方で殺していく。グロ描写だけって感じ。ピエロはずっと無言だし不気味。変な動きするし笑グロ描写はなんか安っちい。笑リアリティはそんなないかも？くだらなすぎて途中からスマホいじってしまうほどでした！ひまつぶしにはいいかも程度！顔はトラウマレベルで怖いけどね。。。あと、展開も、あるある展開。映画見慣れると、次起こる展開わかっちゃうって感じのあれですね。,2022/11/14
2.7,怖いよりもグロさがえぐい😱結局ピエロの犯人像とか被害者についての説明無さすぎ…ピエロがひたすら人殺しするだけの映画。女性の悲鳴がほぼ喘ぎ声だし、ハァハァ息の音がうるさい💢そりゃ隠れててもすぐ見つかるよ😖うっすい内容の割にダラダラと長い。,2022/11/14
