score,review,date
3.5,母親と折合い悪く居場所のない彼女。スケボーだけが心の拠り所。そんな彼女が仲間達と過ごすひと夏を描いた青春映画の佳作。女子達のキャッキャや街を滑走する彼女達をローアングルで映すシーンに流れるBGMがエモいです。ポスターデザインが悪すぎるのが残念(o´ｪ`o)。,2022/09/17
4.4,あらためてスケートボードってファッションなんだよなーと思える映画。スポーツ、競技である以上に生き方、カルチャー。本作観ればスケボーしたいって思えるけど、それ以上にこんな格好で生きたいと思えるというか…。ファッションだなぁ。レイチェル・ヴィンベルクの抜いた生き様とスタイルもうヤバすぎ。みんな魅力的。,2022/09/12
4.0,内容とか関係なしになんかすごい見入ってしまった、なんかこういう多感な時期あったなって感じ私は17歳の時アメリカにいたからその時のことが合わさったのかな〜懐かしい気持ちになってちょっとうるっときた。みんな絶対に戻れない過去を先に向かってひたすら進んでるーーーーーちょっと悲しい。,2022/09/05
3.9,カミーユのファッションとか佇まいがめちゃくちゃ可愛くてマネしたい。とにかく夜明けか夜更けだかのあの薄暗い時間に颯爽とスケボー滑られたらもうそれだけで5億点なので…。ベティも楽しみ。,2022/08/27
3.7,滑って笑って恋して喧嘩して仲直りして。最近のガールズ青春ムービーの中ではかなりいい線いってるんじゃないでしょうかー。音楽も良かったし。#chu2青春,2022/08/25
2.5,"𝐒𝐤𝐚𝐭𝐞 𝐊𝐢𝐭𝐜𝐡𝐞𝐧個人的には最初から最後まで全然ハマらなかったなあ😂でも見終わったあとにタイトルの意味が""女性はキッチンにいるべきだ""っていう古い考えを逆手にとって""スケートパークこそが自分たちのキッチンだ""って主張している実在するガールズスケーターのチーム名""スケート･キッチン""から来てる事と、ジェイデン･スミス以外のキャストが全員スケートクルーで役者じゃないって事を知ってめちゃくちゃかっこいい映画じゃんってなった…やっぱ知識があるって大切いつも映画の理解を深めるレビューを書いてくれてる皆さんに感謝🥺🫶🏻",2022/08/24
3.9,2022/8/2317歳の不安とか自分勝手なところとか、無敵に思える感じとか全部詰まってた。スケートかっこいいと、女子怖いがそこにはありました,2022/08/23
3.5,2022-365仲間に出会って好きな物によりのめり込んで行く楽しさって他ではなかなか感じられないものがある男の子の中に居る時は女の子同士のゴタゴタが無くて楽なのも分かるアメリカのストリート文化はどんな人にとっても生活の一部で身近にある事が羨ましいメインキャストで本業の役者がジェイデンだけっていうのも良かった役者が役柄の為に何かを極めるのも役者の凄い所で素敵な所だと思うけど、何かを極めてる人を役者として起用するのもそれでしか味わえない良さがある,2022/08/19
3.5,内容はフツ〜だけどこういう友達ほし〜〜〜ていうかおれがなる！,2022/08/16
3.8,リーバイスのショートパンツにSB合わしたくなるなぁ〜かっちょええ,2022/08/16
3.9,スケートボードが題材の映画、実際本業の人がやってることが多いけどなんで揃いも揃って演技普通に上手いの怖いことばっかりするからずっとヒヤヒヤしてはいるんだけど、意外と性に関しては真面目な部分も多くて好感持っちゃった余ってるボード分けてもらってみんなで新しいの作るとこ一番好き,2022/08/14
2.5,女はキッチンにいるべきだっていう言葉を皮肉って自分達のチーム名にする感じは好き。でも内容的にはなんかもやもやするし、なんだかなぁという感じなんです。,2022/08/13
3.8,West coast じゃない方のスケートシーンを切り取った映画。しかも今のNYで実際に活躍するガールズスケーター達のお話。女はキッチンに立ってろ、スケートパークは女が入ってくる所じゃねぇっていう今の女性差別問題を表している映画。もっとその問題に深いストーリーでもいいかなと感じた。けど、ストーリー内容も映像もキャラクターもトータルして大好き。Rachelleの演技上手。Jaden のキャラクター好き。試写会で観た。DVD持ち。リピート映画。,2022/08/05
3.8,アメリカの都市空間×スケボーの相性の良さがやばい🥵🫶🏻私も早く上手になってこんな仲間が欲しいな〜と、ひたすらに憧れ,2022/08/01
0.0,スケボー×ニューヨークの相性が良すぎて彼女たちにとっては日常でも、どの瞬間も引き込まれる。夕暮れの街を見下ろしながら写真撮るシーンが良かった。成長、だけどその単語の中にはいろんな瞬間が詰まっているよね。,2022/07/18
3.6,同じ時期にやってた複数のスケートカルチャー関連映画の中で1番面白かったコミュニテーの中で起こる、楽しさ、面倒くささ、くだらないこと、かっこいいこと、恋愛や嫉妬とか複雑な関係性の描写がすごく良かった中心にスケボー愛があるからなんとかなる！良い映画でした,2022/07/09
4.0,2022年 / 51本目終始カラフルな彩度の高い映像と、見ているだけで伝わってくる夏って感じの映像。思春期の女の子のあれやこれや。女性からみた男性ってこういう風に映ってるんだろうなって客観的にみることができるし、やっぱりどこに行っても男が偉い・強いみたいに思い込んでる人間がまだまだ多い。スケボーを通じて今の社会風刺を描いているように思えるし、ただスケボーが上手な女の子達で終わらないようにしたい。男性も女性も、お互いに高められる社会にもっともっとなっていく事を願う。,2022/07/03
3.9,元カレどうこうのくだりから女の子のグループめんどくさ😅という気持ちでちょっと萎えたでもティーンの頃って大変だったなと思うけどあの頃があったからこそのお友達への愛ってあるよね🐟,2022/07/02
3.7,青春は人それぞれ違うのに、大体共感できる所が面白い。皆同じ道を通って大人になるって事なのかな？よくわからんが。あと、高校生は一生分の自由を使い切るくらいの気持ちで友達と遊んだ方がいいなと思った。私はあの頃映画好きになっていなくてよかった、、,2022/06/30
4.0,よい〜無謀でありたいが為にもがく彼らの日常。ジェイデン赤坊主ほんと似合うな、女の子のキャラみんなすきだった〜,2022/06/28
4.4,青春期にまつわるあれこれ（友情・恋愛・家族・自立・性・ドラッグ、などなど）がてんこ盛りだけど、スケートカルチャーを通すことでスッキリ描かれたティーンムービー。開放的なスケートシーンが随所にあり見ていて気持ちが良いいのでまた見たいと思えた作品。でもNIKEのプロダクトプレイスメントは度が過ぎない？！,2022/06/25
0.0,危なっかしくてヒヤヒヤするけど、ちゃんと熱がある。引き込まれた。,2022/06/19
