score,review,date
4.3,　☆　人間万事塞翁が馬　☆とてもとても有名な本作。遅ればせながらの初鑑賞。なんだかね、、、“感動しろ～～！！”みたいな作品という勝手な先入観があって、ずーっと後回しにしていた本作。ふと想い立って鑑賞してみたところ、今まで本作を避けてきた己に激しく反省。。。　☆　超！　良作！！　☆アメリカの歴史の中で真摯に生きたフォレスト・ガンプの物語。心が洗われるよう。フォレストの知能指数がどうとかはどうでもよくて、彼は常にベストを尽くしていたんだなぁ。。。と感じた。その結果、傍から見ると凄い経験もフォレスト・ガンプ的には些末なエピソード。常に淡々とベストを尽くしている彼が、感情を表すのはいつも愛するジェニーが関わっている。ジェニーの墓の前で悲しい感情を吐露するシーンには目頭が熱くなった。ジェニーもきっとフォレストと出会えて幸せだったはず。フォレストとジェニーの子供の多幸を願わずにはいられない。。。でも、フォレストがパパだもの。絶対大丈夫！何があっても乗り越えられる！！そう思えて、胸が熱くなる。なんだか、、、己の顕示欲みたいな感情に気付かされて、ちょっぴり恥ずかしくなった本作。“ベストを尽くす”これを心に刻もう。。。(　ﾟдﾟ)ｳﾑちょっと走りたくなる💨走ろう。疲れたら休めばいいんだもの。観て良かった☆,2022/11/13
4.2,人生何が起こるかわからないけれど一期一会を大切にしていきたいと改めて感じた。,2022/11/13
3.8,"フォレストガンプの一途な気持ちがとても素敵だった。彼女がどんなに悪い姿を見せてもそれも彼女だと""受け入れる""のではなくその姿も好きだったんじゃないかな??と個人的に思った。だからよく言う一途とは比べ物にならないくらいフォレストガンプの一途は素敵だった。一途とはこういう事を言うんだなと思った、一途と言っているけれど一途ではなく愛のような気もした。生きている内にこのストーリーに出会えてまた違う考え方を持つことができるし素敵なお話だった。",2022/11/13
3.5,27歳にしてようやく鑑賞。ジェニーの感情に全く共感も理解もできなかったのは育ってきた家庭環境が違いすぎるからなんかな今の自分に刺さる事が多くて温めてた甲斐があった,2022/11/12
4.7,名作。好きな映画だった。感じたのは、「まっすぐの強さ」「人生何が起きるかわからない」ということ。自分の信じたことや、約束、大切に想う人への気持ちに向けて、ただひたすらにまっすぐに進むというのは何よりも強いと感じた。揺るぎない「まっすぐさ」はどんなことも最終的に良い結果を生むし、周りを惹き付ける。これほどまでにまっすぐに生きるのは難しいかも知れないけれど、人は誰しも結局はこういう生き方に憧れる。人生全て通して、何もかもに対して、というのは難しいかもしれないが、何か一つや、いつか一時であれば、こんなまっすぐに生きることはできるかもしれない。まっすぐに生きたいと思うことは間違いではないと教えてくれたと思う。「人生はチョコレートの箱みたい。食べるまで中身は何かわからない。」「僕らには皆、運命があるのか、それとも風に乗ってたださまよってるのか。たぶんその両方だろう。両方が同時に起こってる。」これらの言葉にもあるように、そして彼の人生そのものが語るように、本当に人生何が起きるかわからない。それは始めから決まっていた運命でもあり、さまよった結果でもある。だから、我々にできることは、自分が強く信じられるものを見つけ、ひたすらにそれに向かっていくこと、運命を受け入れること、そして、一期一会の出会いを大切にすることだと思う。,2022/11/12
4.8,まだ観てない人は絶対に観て！って言いたい名作です。ほっこりする。,2022/11/12
3.3,その時自分に出来る事をし、繋がっていくフォレストの物語。コメディとして捉えていいのか、教訓として観たら良いのか分からず、途中笑いながら戸惑ってしまった。観る前に自分の中で期待のハードルを上げすぎちゃったかも！お母さんが素敵でした。,2022/11/12
4.2,絶対みるべき映画知能が低くても、優しさと誠実さがあれば！！,2022/11/12
4.3,　何度観ても笑って泣ける感動作。主演のトムハンクスがフォレストガンプにしか見えないのも本当に凄い。お陰でこの映画をみればフォレストガンプに出会えます^^,2022/11/12
0.0,トム・ハンクスだから出せる感じがします､､､この年代のハチャメチャな感じも良いけど、もっとストーリー性がある方が好きかな。,2022/11/12
4.3,主人公とヒロインが対照的に描かれているのがとても印象的な映画。自分もフォレストガンプのように、真っ直ぐ走り続けてみようかなぁと前向きに慣れる映画だった。個人的に好きなシーンはダン中尉がガンプにお礼言うシーン。,2022/11/11
4.0,フォレストガンプを中心に色々なことが起こるファンタジー映画。よかった。#ファンタジー,2022/11/11
0.0,2022/11/10 記録以前に見てたが、再鑑賞。何回見ても最高。この映画には人生の全てが詰まってる。,2022/11/11
3.1,元カレが別れる時にこのdvdをくれた。それから一度も見てない。マラソンの話？,2022/11/10
4.0,フォレストが進む展開が読めなくて面白かった。ビックフィッシュを思い出した。,2022/11/10
4.7,正直ものがバカを見るそんなことなんてない。誰よりも優しくて、真っ直ぐな彼。きっと優しさに包まれます。,2022/11/10
4.0,ずっと見よう見よう、と思っててやっと見た😅とても良かったです。あれこれ言うのは野暮。見たら必ずほっこりする。,2022/11/10
4.0,長いので途中飽きることもありましたが、心温まるストーリーでした。,2022/11/10
4.6,「真っ直ぐに走り続けた男の人生！」モヤモヤしてる時、ちょっと落ち込んでいる時、この映画を観ましょう！ベトナム戦争で出会ったダン中尉との絆がたまらん…。,2022/11/10
3.5,フォレストの真っ直ぐさダン中尉の複雑さ時代背景笑えて、感動して、でも色んなことを考えた不思議な作品,2022/11/10
3.8,名作が観たくて今更観たけど、フォレストガンプ、自分の感性のまま真っ直ぐに生きててなんかよかったなー！,2022/11/10
